method,scenario,n,throughput_mbps_mean,throughput_mbps_std,embb_throughput_mbps_mean,embb_throughput_mbps_std,urllc_throughput_mbps_mean,urllc_throughput_mbps_std,center_embb_throughput_mbps_mean,center_embb_throughput_mbps_std,edge_embb_throughput_mbps_mean,edge_embb_throughput_mbps_std,min_embb_throughput_mbps_mean,min_embb_throughput_mbps_std,min_embb_satisfaction_ratio_mean,min_embb_satisfaction_ratio_std,mean_embb_satisfaction_ratio_mean,mean_embb_satisfaction_ratio_std,latency_violation_mean,latency_violation_std,rate_deficit_cost_mean,rate_deficit_cost_std,rate_violation_fraction_mean,rate_violation_fraction_std,drop_ratio_mean,drop_ratio_std,packet_deadline_miss_ratio_mean,packet_deadline_miss_ratio_std,worst_urllc_deadline_miss_ratio_mean,worst_urllc_deadline_miss_ratio_std,urllc_delay_p95_ms_mean,urllc_delay_p95_ms_std,urllc_delay_p99_ms_mean,urllc_delay_p99_ms_std,jain_fairness_mean,jain_fairness_std,avg_prb_embb_mean,avg_prb_embb_std,avg_prb_urllc_mean,avg_prb_urllc_std,avg_safety_reserved_prbs_mean,avg_safety_reserved_prbs_std,safety_activation_fraction_mean,safety_activation_fraction_std,safety_cap_hit_fraction_mean,safety_cap_hit_fraction_std,avg_urllc_class_share_mean,avg_urllc_class_share_std,std_urllc_class_share_mean,std_urllc_class_share_std,avg_embb_sla_weight_mean,avg_embb_sla_weight_std,avg_reference_urllc_share_mean,avg_reference_urllc_share_std,avg_reference_embb_weight_mean,avg_reference_embb_weight_std,avg_delta_rho_mean,avg_delta_rho_std,std_delta_rho_mean,std_delta_rho_std,avg_delta_beta_mean,avg_delta_beta_std,std_delta_beta_mean,std_delta_beta_std,inference_us_mean,inference_us_std
ReferenceResidual-FixedPenalty-PPO,nominal_hetero,5,19.80342464,0.11808839479562867,14.848859520000001,0.0959112834448168,4.954565120000001,0.03798003487981526,8.99719392,0.0028889623105882384,5.8516656,0.09450201545025336,1.671632,0.07717382217928562,1.2118222424242422,0.000381645198910196,1.414269668799102,0.013961359031109993,0.003379999936441891,0.0031533910051094027,3.8590314670727824e-05,8.245902301809522e-05,0.0007633333333333332,0.0012924137624357507,0.0,0.0,0.00779096675493169,0.0071169340884368664,0.010008290604256686,0.008525518964624109,2.6,0.5477225575051661,5.6,2.4083189157584592,0.8729846630951726,0.002685492751253922,77.90718,1.9688815561125057,28.092819999999996,1.968881556112505,0.36863999999999997,0.2703421313816994,0.015359999999999999,0.009432550026371448,0.00816,0.006312923253137172,0.2776779594592943,0.02272593701554665,0.24739153692440627,0.016264276086294976,1.255116460753152,0.17868734641136966,0.2714025842193841,0.01579782386181983,1.154684545054558,0.03995389848890655,0.006275375239910175,0.01314378214031264,0.010228395710252252,0.004827691669115394,0.10043191569859422,0.17035831603353468,0.08714698673343299,0.023353792874061755,1664.7000000000003,165.80034303342075
ReferenceResidual-FixedPenalty-PPO,load_surge,5,22.54945552,0.2807858064433333,17.657068799999998,0.23137256223363992,4.892386719999999,0.0922973671730239,10.74369552,0.00346447182006123,6.913373279999999,0.23308012974535625,1.9543190400000001,0.20119986325991368,1.4469044242424243,0.00033162209509887664,1.6775140768799102,0.035452050128078456,0.0029300000685907436,0.0038673070390663907,0.0,0.0,0.0,0.0,0.0029002156891490384,0.004225272333715715,0.0054637569909644825,0.005401648301109102,0.007895275601255339,0.007513348589784055,2.2,0.44721359549995787,5.0,2.0,0.8347528677702867,0.006826796595411264,78.92392,3.3721866373319274,27.07608,3.3721866373319247,0.25934,0.21373986057822722,0.011379999999999998,0.007203610206000878,0.00566,0.005256709997707692,0.2688039337182389,0.037522932475044166,0.23881611472756936,0.026354825189721043,1.237462668923477,0.1976069797131507,0.2635487592697488,0.025713228312222475,1.1227165266468995,0.0420597771899533,0.00525517444849015,0.013058829989209169,0.012412240726278135,0.00535263766584261,0.11474614227657735,0.1892715917104284,0.0964004201184043,0.024917021062177722,1637.7,149.18664484463744
ReferenceResidual-FixedPenalty-PPO,edge_fade,5,17.79441328,0.7562059394698468,12.87557008,0.7492475191553946,4.9188432,0.03846747000570725,8.65489904,0.5180747979020481,4.22067104,0.24178388235142564,1.0301675200000002,0.07471055105480082,0.9508478962962965,0.06503633438255384,1.1589318222222222,0.06683667207656378,0.11898499876260757,0.07319566492538578,0.0024496888974681495,0.00270571408839158,0.053636666666666666,0.04529011328216249,0.05442364758956225,0.02568430120961897,0.15779249309365367,0.07992504498412638,0.17316292853198698,0.08110656426164944,19.2,10.305338422390601,38.6,15.388307249337076,0.8399546558537431,0.0115228499961552,57.71512,5.98423564642971,48.28488,5.984235646429708,6.44044,3.1269682470405735,0.19979999999999998,0.08871609211411423,0.16518,0.08310876608396973,0.45312747338901016,0.05384562246888783,0.31942588938972116,0.005690997962452544,2.094303538142886,0.35146852805389056,0.45042378543494194,0.04986478463506428,2.029314995100601,0.23959044319089834,0.002703687954068185,0.009533160388759494,0.012253353515355983,0.00559307188523894,0.06498854304228534,0.14172766289273256,0.12651923221194056,0.03470482058425776,1663.65,141.26130043292116
ReferenceResidual-FixedPenalty-PPO,bursty_urllc,5,22.458994399999995,0.3284966747428654,14.482925439999999,0.36063581280683654,7.976068960000001,0.06565998045299767,8.972303360000002,0.06022490773864222,5.51062208,0.3144699059970479,1.5590065599999998,0.1187248393830373,1.212147696969697,0.0007830445690135543,1.3646402494949494,0.046729888832394754,0.10691499859094619,0.06666131573531894,0.00010003563365899027,0.0001889192123262788,0.0033600000000000006,0.00629852936979913,0.005895613714704495,0.008739357712558675,0.17391990537671467,0.1003633381637315,0.18260745594812663,0.09783401852481173,23.8,14.463747785411636,45.6,18.447222013083707,0.9412455873461525,0.005830118425807761,58.529579999999996,4.995285070644118,47.470420000000004,4.995285070644118,5.151739999999999,2.837169767215208,0.15921999999999997,0.08032146039508993,0.12954000000000002,0.0743756546189679,0.4478965009494031,0.04026196589764352,0.2989966695903507,0.009129508810610568,1.6093750993841767,0.30228884542103945,0.44534153887218386,0.04564587260247046,1.5254200547823251,0.2014937591216041,0.002554962077219364,0.011403647245884819,0.012858377671652304,0.006281040392290515,0.08395504460185137,0.1851077811910421,0.12248488407295684,0.025051607032893365,1681.7900000000002,150.54129582941692
ReferenceResidual-FixedPenalty-PPO,mixed_dynamic,5,21.088621760000002,0.7535913928600634,14.624720159999999,0.8000321684713234,6.4639016,0.06726615418053908,9.66659584,0.45912705644809115,4.9581243200000005,0.35509165354340877,1.23100448,0.1278655549596998,1.1398189629629627,0.11839403237009238,1.3283196699214366,0.07744426757003936,0.13680999875068664,0.02757240554066879,4.6562557690776886e-05,0.00010411704420283274,0.0019666666666666665,0.004397600355749586,0.058638766966911525,0.019872796047442378,0.2063010582639111,0.04416156501997612,0.21598862935592625,0.0442894729830952,49.2,17.253985046939157,70.8,21.718655575334306,0.8754602198326806,0.008392327463911588,56.45548,3.412473451471822,49.54452,3.412473451471822,6.544639999999999,1.3031018275637556,0.19956,0.038211686693994544,0.16684000000000002,0.033430868968664276,0.464579213131996,0.03137185843712357,0.31172161559483597,0.004060782805311694,1.9624797415446409,0.26033981758790503,0.46313896149969336,0.02651173084111244,1.8663426906200051,0.15377479413107684,0.0014402516323025582,0.01112671346412199,0.01320591787489916,0.004484065658762191,0.09613705092463565,0.15244386390029285,0.13658210113562383,0.028151416520179537,1759.1299999999999,242.34059348363405
ReferenceResidual-FixedPenalty-PPO,hotspot_unseen,5,20.08039968,0.2789535721190049,14.086114720000001,0.26700935940965137,5.994284960000001,0.09718702800090197,8.58831168,0.09462634216174694,5.49780304,0.22873696510386762,1.54086992,0.21631871927771765,1.098749037037037,0.05082550687413108,1.3325282789001123,0.035165019163758963,0.15132000148296357,0.041474384235827055,8.204590121749789e-05,0.00012174583456057192,0.006590000000000001,0.009025824062100923,0.08989789902435669,0.00838390185739173,0.20354720822757427,0.053410860522631075,0.25354977161421777,0.0676241177376766,60.0,34.66987164671943,87.4,33.09531688925187,0.8890710001553297,0.008438609245136794,58.74784,3.5505420674877235,47.25216,3.5505420674877235,6.936920000000001,1.5951823021209834,0.20326,0.04434013982837671,0.18022,0.04342478554926898,0.44306890366763196,0.02599447450244922,0.30914414182284344,0.005833511317433251,1.7724310981399416,0.14046184324105748,0.44005497977397756,0.036294579474807846,1.6818354143341678,0.11655756085096931,0.003013923893654468,0.011600185693204004,0.012350571327235809,0.004510131611560657,0.09059568380577358,0.14428566309887697,0.12541008166993475,0.034693507517136686,2057.12,640.9540980054655
ReferenceResidual-FixedPenalty-PPO,tight_sla,5,19.84477296,0.16305620248971803,14.91806832,0.0834417625827258,4.92670464,0.08639592142669725,9.00088016,0.004476945044111971,5.91718816,0.08438112936034933,1.7224472000000002,0.08723819683785308,1.2124390303030304,0.0008824701692593624,1.42395374332211,0.013017764093324424,0.005129999993368983,0.0025634083118902602,8.81053383636754e-06,1.521115893582314e-05,0.0003066666666666666,0.0005340620022265413,0.0,0.0,0.017991333212133052,0.007985461318780973,0.02293725305068356,0.008999879505907688,2.4,0.5477225575051661,5.8,1.0954451150103321,0.8728552445611326,0.005174786691272495,77.05206000000001,2.207741199280386,28.94794,2.2077411992803855,0.52638,0.22477839531414046,0.02098,0.009503525661563712,0.01148,0.005077105474578995,0.28562049476975016,0.01687546987077831,0.255107849382232,0.014630052642800866,1.2367653354970058,0.14343739918216902,0.27901117570606915,0.023269965847769063,1.128296883508752,0.02652622257023931,0.006609319063681007,0.013265971853304932,0.010438480411234394,0.005270861276732846,0.10846845198825403,0.1658580030848352,0.0923690791976647,0.01445878047402526,1954.0700000000002,533.8425219575527
ReferenceResidual-SingleConstraint-PD-PPO,nominal_hetero,5,19.80216896,0.11838850233281936,14.84762576,0.09556931558344493,4.954543200000001,0.03796924067926573,8.99722704,0.00281082919580718,5.850398719999999,0.09421645000249125,1.6703580800000002,0.07688233717696154,1.2118222424242422,0.000381645198910196,1.4140765663299664,0.013912681649693911,0.0038750001200241967,0.0036359319595088415,4.032916313008172e-05,8.457358348263076e-05,0.0008033333333333333,0.0013045007559301077,0.0,0.0,0.0084172019520953,0.007603712105270231,0.010308078709943084,0.008692861284590068,3.0,0.7071067811865476,5.8,2.3874672772626644,0.8729542429456533,0.0026996077777622267,78.02217999999999,1.9770675549914807,27.97782,1.9770675549914833,0.39346000000000003,0.2864154814251492,0.01652,0.010196420940702673,0.008700000000000001,0.006738323233564861,0.2734213537130583,0.023927825801219816,0.2409442211707705,0.01841345754773282,0.9381492011206081,0.3666295986687872,0.28605271327525894,0.020817964931489776,1.1585087477259979,0.03850384592809058,-0.01263135956220068,0.023245271381864687,0.014510257975497886,0.0072015222103820956,-0.22035954660538995,0.3477748168117659,0.09076948949602921,0.025311766202334635,1561.08,89.91742461836863
ReferenceResidual-SingleConstraint-PD-PPO,load_surge,5,22.54974144,0.28019436927070435,17.65737808,0.23084985725382715,4.892363359999999,0.09230887820772192,10.74369888,0.003464687118918286,6.9136792,0.23254307427433743,1.9543598399999997,0.2007608216794501,1.4469044242424243,0.00033162209509887664,1.6775558102132435,0.035370333605442825,0.0032349999928555917,0.004390565181870346,0.0,0.0,0.0,0.0,0.0028895658536103844,0.004201754606546523,0.00594154493237382,0.005939182104670594,0.008259563603731031,0.007954417996390862,2.8,0.8366600265340756,5.4,2.3021728866442674,0.8347569753744887,0.006811296595084498,79.03041999999999,3.3458186475061718,26.96958,3.3458186475061664,0.2842,0.24368729962802738,0.01278,0.008821394447591606,0.00622,0.005995998665777036,0.2650153076308369,0.03740888230292287,0.23257348551736948,0.026033043819712103,0.9155731553721006,0.35561879620562087,0.2772478258131659,0.033620307854994015,1.1248864376298227,0.03988749119863308,-0.012232518182329021,0.025018828669007686,0.015307739579048995,0.008101107014575544,-0.2093132822577219,0.3224757837701825,0.1027663452881794,0.025461027484221667,1512.6100000000001,32.50448815163839
ReferenceResidual-SingleConstraint-PD-PPO,edge_fade,5,17.839776639999997,0.6677543060184702,12.920952320000001,0.6619413925289996,4.918824320000001,0.038483990028478195,8.6906904,0.4503390588334967,4.23026192,0.22245646358465754,1.03009584,0.0719757857758288,0.9498358370370369,0.0615041924609429,1.1624983212121216,0.05967664439666476,0.12456000000238418,0.08623166057722699,0.0022117841872386634,0.002365609043832314,0.04865,0.036780131260716775,0.05269121053102512,0.021349426871461394,0.16196534362128215,0.08931093838820495,0.17633014963268495,0.08931430485050357,21.6,16.04057355583023,40.4,17.896927110540513,0.838680897089936,0.009431222926843966,57.8855,5.796905355446129,48.1145,5.796905355446129,6.60624,3.4450683727612716,0.20472,0.09643185158442204,0.16936,0.09192672625520827,0.4491430951198299,0.04498590462804351,0.31424881216944606,0.009665805110657986,1.7854304631915348,0.40934819870560274,0.4607438292005668,0.05376452784252923,2.0226076281054524,0.2090378277944043,-0.011600734080736821,0.019565610619629036,0.015820675103696075,0.007987449605641586,-0.23717716491391752,0.33230392592481767,0.1410558547791727,0.02558270119807679,1521.23,11.938467238301548
ReferenceResidual-SingleConstraint-PD-PPO,bursty_urllc,5,22.46274272,0.32736411041485963,14.486710400000002,0.35989820903627656,7.97603232,0.06565902815631648,8.97234144,0.06031028332720732,5.5143689600000005,0.3131828510806552,1.5600601600000001,0.11751016343094757,1.2121537575757575,0.0007761971588358029,1.3651784262626263,0.04656411595361058,0.10939500108361244,0.06566573946427681,9.833456861088052e-05,0.00017862930496749473,0.0033833333333333332,0.0061600640328562245,0.005785337685918575,0.008773225564731497,0.17757933618521282,0.09890948928059297,0.185584277130796,0.09755121934400729,24.8,15.514509338035799,45.73799999999974,18.725202802640414,0.9413341526995037,0.005782784164086233,58.692539999999994,4.958838350158231,47.307460000000006,4.958838350158231,5.29266,2.8494288169736754,0.1635,0.08135892698407471,0.13262000000000002,0.07407426678678636,0.44371192849884855,0.03775874002497627,0.2953386429926895,0.008756259544824313,1.3014877670462053,0.301883309454515,0.4570551466076327,0.050113066590381096,1.5223386721856307,0.2054526654635327,-0.01334321810878423,0.022660014041316685,0.015536404302126388,0.007447003922392882,-0.22085090513942532,0.34534149553696336,0.13686325818287634,0.014504718974018779,1562.06,82.91807251739509
ReferenceResidual-SingleConstraint-PD-PPO,mixed_dynamic,5,21.1353616,0.7307673015561656,14.6715216,0.7777301203799685,6.46384,0.06717860500367688,9.703400160000001,0.44860283681934965,4.96812144,0.34549245456832767,1.23189536,0.1247666364960121,1.1406438518518518,0.11552466342223348,1.332102771043771,0.0752705726455987,0.14255500137805938,0.033202075418704305,4.9422698793932796e-05,0.0001105125141347306,0.00201,0.004494496634774578,0.05739308393091772,0.0188774240005886,0.2153508651327735,0.05418429588710583,0.22522809909401076,0.05501494401334705,50.2,18.48512915832616,72.0,22.54994456755936,0.8745568700893859,0.008222050666867995,56.58858,3.223204094065407,49.41142,3.223204094065407,6.7926400000000005,1.559852852996077,0.20670000000000002,0.04559155623577682,0.17326,0.04004026723187546,0.4610937506093135,0.02520136110382842,0.3069561082913429,0.0027512313188245777,1.631840238171181,0.4220931193910608,0.4730681965425242,0.03960988977073924,1.864648911106223,0.14605915317067955,-0.011974445933210558,0.021435333783200738,0.016834565508487297,0.007781397658702279,-0.23280867293504218,0.3066663838966584,0.15102517446227823,0.03258972062671423,1589.32,106.65736378703535
ReferenceResidual-SingleConstraint-PD-PPO,hotspot_unseen,5,20.088739519999997,0.2853122218811374,14.094504319999999,0.277649332584597,5.9942352,0.09722270596193107,8.59096928,0.10902835539524572,5.503535040000001,0.22753020546548952,1.54234912,0.21646437364784077,1.0988212592592592,0.05506986581570916,1.333523434455668,0.035748064480380856,0.1538500025868416,0.03893648790630233,0.00010809016821440309,0.0001641589407605194,0.0074399999999999996,0.010189609358993547,0.08980787114047949,0.008768456910542611,0.20793150384916048,0.05019897472532922,0.258560620568648,0.06369036624631813,63.0,35.6931365951495,90.4,32.638933806115666,0.8890863773590223,0.008418120109143746,58.89284,3.7501596843334544,47.10716,3.7501596843334544,7.06976,1.4826991545826143,0.20736,0.040994060545400966,0.18362,0.04071175505919636,0.43922064735244176,0.03547795966207246,0.304255663585931,0.011316038244959714,1.5033101829082622,0.22492650116184243,0.45150110903560314,0.025068879170526446,1.6765190067625633,0.13612682123085096,-0.012280461683161346,0.024387488922638884,0.01587918366747067,0.00775110273417313,-0.17320882385430109,0.3186129339125258,0.13936984784348064,0.029231437084219276,1527.8100000000002,36.12115723506101
ReferenceResidual-SingleConstraint-PD-PPO,tight_sla,5,19.844307039999997,0.1624830345530508,14.91765184,0.08253745295493402,4.926655200000001,0.0864346279034047,9.00087936,0.0044709703787878235,5.9167724800000006,0.0834469824510867,1.7219791999999998,0.08640349993096343,1.2124390303030304,0.0008824701692593624,1.4238884778900114,0.012877413103790548,0.005309999920427799,0.0022283402212543205,8.970159251475707e-06,1.5392847970047713e-05,0.0003066666666666666,0.0005340620022265413,0.0,0.0,0.01881527585739424,0.0071011989762826315,0.02365702301814091,0.007916582665696247,2.8,0.44721359549995787,5.8,1.0954451150103321,0.8728459952813579,0.005163744425792307,77.15812,2.284652122753046,28.841880000000003,2.2846521227530454,0.5549999999999999,0.19480820054607556,0.022299999999999997,0.00805574329283152,0.012079999999999999,0.004465086785270808,0.2808781416538614,0.02254549731985076,0.2490140309298213,0.019413030834203395,0.9389739555729582,0.3283305215372965,0.2929010804614995,0.017885070764839014,1.1318697084234541,0.027222023893361993,-0.01202293880763803,0.022983938798990713,0.014073956205691898,0.007556662464386064,-0.1928957528504959,0.34269885490926505,0.09856395452881679,0.022692262465384434,1515.91,26.49187139482604
ReferenceResidual-MultiConstraint-PD-PPO,nominal_hetero,5,19.8033304,0.11776564626817144,14.848764639999999,0.09550139421373825,4.9545657599999995,0.037979073203647316,8.99719696,0.0028756810615921205,5.8515676800000005,0.09410566303826788,1.67148656,0.07673551880249459,1.2118222424242422,0.000381645198910196,1.414253056453423,0.01389788627033024,0.0036999999516410752,0.0035821606404505472,3.822232065431308e-05,8.121907587259322e-05,0.0007766666666666666,0.0012936597526225957,0.0,0.0,0.008052248780748703,0.007543073259316366,0.010219067110028436,0.008808778413217793,2.8,0.8366600265340756,5.669999999999709,2.3915476160846625,0.8729824938106849,0.0026783832973628924,77.96097999999999,1.926168317411536,28.03902,1.9261683174115403,0.38204,0.28979016201382685,0.016120000000000002,0.010412108335971153,0.008499999999999999,0.006845436436049932,0.2772361026860306,0.018144148340248703,0.24551423196419705,0.01473380175795648,1.2179284888826012,0.34610899487686614,0.2770997310199358,0.022886569189346066,1.1546700932878982,0.03900464898306301,0.00013637166609480265,0.01968193210033528,0.013868301454202436,0.0047646213627143994,0.06325839559470328,0.3336920927364045,0.1289390974207441,0.041791622323094905,1406.14,198.83387349745018
ReferenceResidual-MultiConstraint-PD-PPO,load_surge,5,22.549588160000003,0.27957054452593527,17.65722384,0.23018104336849354,4.89236432,0.09232504938635006,10.74369552,0.00346447182006123,6.91352832,0.23186953077045735,1.9544992,0.2002011674771154,1.4469044242424243,0.00033162209509887664,1.6775367571268238,0.035268267461276495,0.0031049999575770925,0.003973403669943175,0.0,0.0,0.0,0.0,0.0028768319363425164,0.004184016267544588,0.005719422480985997,0.005363771954330149,0.008087872403614102,0.007402869125597297,2.6,0.5477225575051661,5.0,2.1213203435596424,0.8347592058962379,0.006796676835806799,78.97044000000001,3.3317854482244202,27.029560000000004,3.3317854482244207,0.27548000000000006,0.21795980592760678,0.012,0.007592101158440922,0.006039999999999999,0.005323344813179022,0.2678631582669977,0.03409280490386502,0.23684814724248887,0.023948499287965126,1.2081625802737872,0.3546984421791167,0.2687561202477733,0.03177528875301922,1.1225606875624607,0.0402756202422089,-0.000892961980775623,0.01866662090849025,0.014733454266624651,0.004856860227207979,0.08560189271132682,0.3368515767716128,0.13458749510501172,0.043250538846362444,1417.3799999999999,218.47757779689888
ReferenceResidual-MultiConstraint-PD-PPO,edge_fade,5,17.80081152,0.7437075555608347,12.88197456,0.7370488402544616,4.91883696,0.03848352706247195,8.660419520000001,0.5079137385887803,4.22155504,0.23973116658350446,1.02997008,0.0731935368547797,0.9501499555555555,0.06308170012647593,1.1593945306397306,0.06589428958413572,0.11862500011920929,0.07375938178910695,0.002393615012988448,0.0026531241031180716,0.05268666666666666,0.04427241961863942,0.05424023699333662,0.025239134688578514,0.15706127466417075,0.07994354175366887,0.17213651922207215,0.08107517947687923,19.2,10.183319694480772,38.8,14.411800720243116,0.8397280581519284,0.011128094731963996,57.74732,6.019641105747086,48.25268,6.019641105747086,6.426220000000001,3.1012822818956676,0.1994,0.08731239889042106,0.16456,0.08256487146480639,0.4533626249438452,0.05061977791488881,0.3188944781408923,0.012162044982627998,2.0349851358551736,0.4034102093524032,0.4533215076620385,0.04631207955514956,2.0296662071309295,0.2390087362907251,4.111728180668968e-05,0.014832018109577703,0.015019458079336915,0.0057953412827834744,0.005318928724244032,0.2745091010252222,0.2057409784239342,0.04654073529325608,1390.4099999999999,179.76130492962048
ReferenceResidual-MultiConstraint-PD-PPO,bursty_urllc,5,22.456238399999997,0.33274303030368635,14.480175680000002,0.3658420041544056,7.97606272,0.06565938036771314,8.970775360000001,0.06366739376578832,5.509400319999999,0.3162995456212226,1.55897104,0.11842654528697526,1.212147696969697,0.0007830445690135543,1.3643654124579125,0.04721520042257252,0.10366499945521354,0.06026494939033642,8.731890557100996e-05,0.0001603073836299323,0.0031433333333333335,0.0058207435569311555,0.006017322858135282,0.009112485816300791,0.17015723974759817,0.09226226822330538,0.1792602744073078,0.09172061195727295,23.6,14.707141122597553,44.0,17.05872210923198,0.9412399043154969,0.005831791739427777,58.55756,4.986121974841773,47.44244,4.986121974841773,5.0729999999999995,2.652520905666909,0.15768,0.07645189337092967,0.12677999999999998,0.06854332206714232,0.4490848816501883,0.03492534579578297,0.2995578145728182,0.010797672447161748,1.5679896730640093,0.379330178134362,0.4482296230885848,0.047344908135176916,1.5285370820093065,0.20691320219841075,0.00085525856160342,0.017238296761048637,0.01489733012952862,0.005049279158749076,0.039452591054702855,0.32462961102942606,0.20290579716644422,0.040580450056632134,1420.3200000000002,202.73427990845556
ReferenceResidual-MultiConstraint-PD-PPO,mixed_dynamic,5,21.092406399999998,0.7370115793484935,14.628555519999997,0.78400640806373,6.46385088,0.06719229781955655,9.669971359999998,0.4516152011320792,4.958584159999999,0.34693407809756593,1.23100272,0.1247626159823206,1.1398173333333332,0.11552094072437089,1.3285936548821546,0.0757155208770776,0.13799000084400176,0.031000860710231268,4.62804950075224e-05,0.00010348633286915974,0.0019733333333333334,0.004412507475599586,0.05846151976846868,0.019076419987120088,0.20831435991430788,0.04865839680488104,0.2180477061100466,0.04873827591601562,49.4,20.03247363657319,70.4,23.04994577000128,0.8753691215616242,0.00841797712194789,56.4616,3.268437932713424,49.5384,3.268437932713424,6.59748,1.4402699389350593,0.20076,0.041675088482209605,0.16818,0.03728440692836618,0.46589554955884827,0.025058975321420946,0.31125107933861684,0.0048950024273450975,1.886225032809462,0.3650903270009838,0.46489270757596196,0.03554183047731672,1.8676547542812578,0.13958257090019208,0.0010028419828862867,0.01442866159252762,0.0171009038795019,0.0062648622809302595,0.01857027852820452,0.24006125345070906,0.2323017342797697,0.04088970796596458,1430.39,220.43052023256678
ReferenceResidual-MultiConstraint-PD-PPO,hotspot_unseen,5,20.08261248,0.2867676687564902,14.08834048,0.2771058319493689,5.9942720000000005,0.09720425322217169,8.589690880000001,0.10357322544766133,5.4986496,0.22994522695981315,1.54134784,0.21544371376479754,1.098931925925926,0.053356045971003206,1.332761439393939,0.035798666708917515,0.1487700015306473,0.03586070048464121,0.00011180121218785643,0.00016510650666898884,0.007619999999999999,0.010446991858371906,0.08989540958978778,0.008678450652505228,0.20230705017350153,0.04840400386859105,0.25266256923704133,0.06314365198809459,58.2,29.76071235706565,86.4,28.814926687395893,0.8890465783533024,0.008372858311945876,58.797900000000006,3.7244979171695074,47.2021,3.724497917169507,6.91266,1.4371650820278095,0.20306000000000002,0.040416246733213604,0.17902,0.03879506411903453,0.4441476740112771,0.035896255990413815,0.30768323071371023,0.006519977248124724,1.760700480438048,0.18172476781740313,0.443751342639748,0.027915945427898558,1.6818169239671783,0.13454968629305905,0.0003963313715291721,0.017131837753528036,0.01592366681061083,0.006238959484661753,0.07888355647086973,0.25639414669591326,0.22085601308196004,0.046425540264726874,1441.55,230.75563915102916
ReferenceResidual-MultiConstraint-PD-PPO,tight_sla,5,19.84515984,0.16249913310232772,14.918486240000002,0.08286768141928447,4.926673600000001,0.08640664647583567,9.000886079999999,0.004475153757358535,5.917600159999999,0.08383185280147391,1.7228324799999999,0.08672012434603625,1.2124390303030304,0.0008824701692593624,1.4240172025813693,0.01293176548200279,0.005230000102892518,0.0023108035802740525,7.985541742527857e-06,1.3761190990973419e-05,0.0003033333333333333,0.0005268354160034759,0.0,0.0,0.01834880262777721,0.0072563361032451194,0.023097801566149906,0.008385132250003414,2.8,0.44721359549995787,5.8,1.0954451150103321,0.8728636961607309,0.005161785848312004,77.10585999999999,2.2891236834212374,28.894140000000004,2.2891236834212334,0.5359200000000001,0.2040409689253607,0.021400000000000002,0.00844926032265547,0.01166,0.004648978382397578,0.28520878048135795,0.028258850536278305,0.2520920396935475,0.019617322811633368,1.2148017957737596,0.30184299391268243,0.2848637813871623,0.016667316353092747,1.1285994267917225,0.027940779466067586,0.00034499909419563184,0.019383514406483004,0.014204746762449516,0.005032175131618361,0.08620236898203679,0.3258036683838484,0.1337017714205309,0.0255235507650508,1427.1299999999999,219.69697767607087
