method,scenario,seed,throughput_mbps,embb_throughput_mbps,urllc_throughput_mbps,center_embb_throughput_mbps,edge_embb_throughput_mbps,min_embb_throughput_mbps,min_embb_satisfaction_ratio,mean_embb_satisfaction_ratio,latency_violation,rate_deficit_cost,rate_violation_fraction,rate_violation,drop_ratio,packet_deadline_miss_ratio,worst_urllc_deadline_miss_ratio,urllc_delay_p50_ms,urllc_delay_p95_ms,urllc_delay_p99_ms,jain_fairness,avg_prb_embb,avg_prb_urllc,avg_safety_reserved_prbs,safety_activation_fraction,safety_cap_hit_fraction,observed_urllc_packets,inference_us,avg_urllc_class_share,avg_embb_sla_weight,avg_reference_urllc_share,avg_reference_embb_weight,avg_delta_rho,avg_delta_beta,std_urllc_class_share,std_delta_rho,std_delta_beta,lambda_lat,lambda_rate,lambda_drop
SLAWeightedPF,bursty_urllc,4,22.6621064,14.754673600000002,7.9074328000000005,9.0023544,5.7523192000000005,1.6237656,1.2118484848484847,1.3996644017957351,0.02042499929666519,0.0,0.0,0.0,0.002303577435292251,0.03501195617259717,0.03715718077263344,2.0,5.0,14.0,0.9445868879865489,63.616,42.384,0.0,0.0,0.0,28019,31.7,,,,,,,,,,,,
SLAWeightedPF,mixed_dynamic,4,22.1006952,15.732896,6.3677992,10.2166384,5.516257599999999,1.3932688,1.2900637037037035,1.4384167328843995,0.05252499878406525,0.0,0.0,0.0,0.03693242213170741,0.08386553131098101,0.10078110116212612,2.0,11.0,31.0,0.8666434575876693,58.7627,47.2373,0.0,0.0,0.0,22548,30.5,,,,,,,,,,,,
SLAWeightedPF,hotspot_unseen,4,19.893612,13.942444799999999,5.9511672,8.417256,5.5251888000000005,1.6071464,1.067461111111111,1.3236155140291808,0.0934000015258789,0.0007624177960678935,0.0279,0.0279,0.09660474661535685,0.14622009569377992,0.19594594594594594,3.0,22.0,41.0099999999984,0.8917596863781613,54.7295,51.2705,0.0,0.0,0.0,20900,29.9,,,,,,,,,,,,
SLAWeightedPF,tight_sla,4,19.878104800000003,14.950528799999999,4.927576,9.007416,5.9431128,1.7442288000000001,1.2135857575757574,1.428295367003367,0.0020749999675899744,0.0,0.0,0.0,0.0,0.008546518297579443,0.012756378189094548,2.0,4.0,5.0,0.8730382821739058,73.5447,32.4553,0.0,0.0,0.0,17434,30.0,,,,,,,,,,,,
ReferenceClassPF,nominal_hetero,0,19.7410912,14.78856,4.952531199999999,8.9918856,5.796674400000001,1.6048328,1.2120990909090907,1.4049573423120088,0.003800000064074993,1.0791859494929668e-05,0.0010333333333333332,0.0010333333333333332,0.0,0.008425367186610497,0.010520487264673311,1.0,2.0,5.0,0.8718085773694051,78.5901,27.4099,0.376,0.0143,0.0088,17566,116.45,0.26048498152271576,1.1344933382630649,0.26048498152271576,1.1344933382630649,0.0,0.0,,,,,,
ReferenceClassPF,load_surge,0,22.8862504,17.863511199999998,5.0227392,10.743883199999999,7.1196280000000005,2.1477904,1.446850606060606,1.7099204096520761,0.00937500037252903,0.0,0.0,0.0,0.0,0.013368533393248328,0.018943436499466382,1.0,2.0,8.0,0.8438214218869803,76.9856,29.0144,0.5588,0.02,0.0137,17803,117.6,0.2751652721219909,1.1206921300945198,0.2751652721219909,1.1206921300945198,0.0,0.0,,,,,,
ReferenceClassPF,edge_fade,0,16.495867200000003,11.604049600000002,4.8918176,7.764188000000001,3.8398616,0.9833335999999999,0.9104940740740739,1.0470278630751964,0.24527500569820404,0.005707412026822567,0.11855,0.11855,0.09965581004269049,0.2931144129039718,0.3099701168160826,2.0,37.0,54.0,0.8592789774557921,48.157,57.843,11.6923,0.347,0.305,17297,129.2,0.5257829784540589,2.451914034875808,0.5257829784540589,2.451914034875808,0.0,0.0,,,,,,
ReferenceClassPF,bursty_urllc,0,22.5149768,14.540664000000003,7.9743128,8.994142400000001,5.5465216,1.5022392,1.211430909090909,1.3686202996632997,0.1168999969959259,7.869246474001557e-05,0.00265,0.00265,0.0011809710904824456,0.18434075645104278,0.18942655415877388,1.0,30.0,57.0,0.9411215524182244,57.1737,48.8263,5.6404,0.174,0.1423,28290,128.8,0.4519336222963268,1.5606487940353244,0.4519336222963268,1.5606487940353244,0.0,0.0,,,,,,
ReferenceClassPF,mixed_dynamic,0,20.6762304,14.240928,6.435302399999999,9.531632,4.709296,1.1465288,1.0616007407407406,1.2866977850729517,0.1467750072479248,0.00026790876290760934,0.010266666666666667,0.010266666666666667,0.07103550381316852,0.23323857424010497,0.24183197199533255,1.0,39.0,68.0,0.8742614755529592,52.8884,53.1116,7.3348,0.2296,0.1841,22865,128.55,0.48915371122028145,1.843982549416308,0.48915371122028145,1.843982549416308,0.0,0.0,,,,,,
ReferenceClassPF,hotspot_unseen,0,20.237624,14.356520000000002,5.881104,8.725857600000001,5.6306624,1.6172928,1.1844348148148147,1.3615937957351292,0.13590000569820404,0.0,0.0,0.0,0.07944754759284918,0.1758177570093458,0.21126953660542913,1.0,64.0,81.0,0.8911738961235643,63.0856,42.9144,6.0221,0.1732,0.1588,20544,123.8,0.39569477426616506,1.605737257429931,0.39569477426616506,1.605737257429931,0.0,0.0,,,,,,
ReferenceClassPF,tight_sla,0,19.5867616,14.776403199999999,4.8103584,8.9999024,5.7765008,1.576052,1.211972121212121,1.4020632177328842,0.002524999901652336,0.0,0.0,0.0,0.0,0.010478253234209449,0.014827846192510681,1.0,2.0,5.0,0.8650427157584496,79.1539,26.8461,0.313,0.0117,0.0069,17083,116.0,0.2552160982290031,1.1126376156985402,0.2552160982290031,1.1126376156985402,0.0,0.0,,,,,,
ReferenceClassPF,nominal_hetero,1,19.6336848,14.706270400000001,4.9274144,8.9974648,5.7088056,1.5708192,1.212212727272727,1.3938742138047138,0.004224999807775021,0.0001900298084365204,0.003,0.003,0.0,0.010151993117292802,0.01350606394707828,1.0,3.0,7.0,0.869229635482991,75.2239,30.7761,0.6034,0.0246,0.0126,17435,118.3,0.2915656133853362,1.2279057235979247,0.2915656133853362,1.2279057235979247,0.0,0.0,,,,,,
ReferenceClassPF,load_surge,1,22.249288,17.3617936,4.8874944,10.7456624,6.616131200000001,1.77926,1.4472581818181818,1.6334853574635242,0.003700000001117587,0.0,0.0,0.0,0.005218914695866642,0.008645533141210375,0.012151536812008578,1.0,3.0,6.0,0.8296083939592217,74.1822,31.8178,0.3914,0.0172,0.008,17350,116.8,0.301794393046658,1.1438427888186768,0.301794393046658,1.1438427888186768,0.0,0.0,,,,,,
ReferenceClassPF,edge_fade,1,17.8298424,12.8713248,4.9585176,8.739760799999999,4.131564,0.9257208,0.8571488888888888,1.151650859708193,0.08309999853372574,0.005149831064045429,0.074,0.074,0.04788718836074409,0.11791538373816855,0.1323671497584541,1.0,13.0,22.0,0.8350948211056259,60.2983,45.7017,5.1043,0.162,0.1293,17538,124.5,0.42378710773803613,1.9760245263828575,0.42378710773803613,1.9760245263828575,0.0,0.0,,,,,,
ReferenceClassPF,bursty_urllc,1,22.8971744,14.909737600000001,7.9874368,9.0019072,5.907830399999999,1.7277672,1.2124075757575756,1.4231775218855216,0.03584999963641167,0.0,0.0,0.0,0.0,0.07345051531836792,0.08236272878535773,1.0,8.0,26.0,0.9498977998767215,63.4462,42.5538,2.2518,0.0782,0.0527,28332,126.3,0.3989878377373756,1.2858803954909257,0.3989878377373756,1.2858803954909257,0.0,0.0,,,,,,
ReferenceClassPF,mixed_dynamic,1,20.801653599999998,14.336371999999999,6.465281599999999,9.570739999999999,4.765632,1.108108,1.026025925925926,1.2941620695847362,0.14395000040531158,0.0,0.0,0.0,0.0670620041519022,0.20885496183206106,0.2178117048346056,1.0,62.0,76.0,0.8726982253126908,57.9759,48.0241,6.3885,0.1899,0.1665,22925,127.7,0.44318371762564357,1.988671916928072,0.44318371762564357,1.988671916928072,0.0,0.0,,,,,,
ReferenceClassPF,hotspot_unseen,1,20.4537232,14.318273600000003,6.135449600000001,8.5608368,5.7574368,1.6901088000000002,1.0928522222222221,1.3672911346801346,0.09690000116825104,0.0,0.0,0.0,0.08361195970218892,0.1388719583665432,0.17308923313276148,1.0,31.0,73.0,0.8971889799491592,59.8172,46.1828,5.0791,0.1545,0.1278,21329,127.6,0.4280164508476415,1.5234594078628547,0.4280164508476415,1.5234594078628547,0.0,0.0,,,,,,
ReferenceClassPF,tight_sla,1,20.032956799999997,14.979430400000002,5.053526400000001,8.9977528,5.9816776,1.7919288000000002,1.2114351515151516,1.4338590499438835,0.004100000020116568,9.299727025791071e-06,0.0003,0.0003,0.0,0.015473131493687856,0.01981300089047195,1.0,2.0,5.0,0.8792444807266151,77.5765,28.4235,0.4701,0.0191,0.0097,17902,117.7,0.2696883365868086,1.1025956555702505,0.2696883365868086,1.1025956555702505,0.0,0.0,,,,,,
ReferenceClassPF,nominal_hetero,2,19.9153824,14.9149248,5.0004576,8.999212,5.9157128,1.7414999999999998,1.2113133333333332,1.424563895061728,0.007474999874830246,0.0,0.0,0.0,0.0,0.016568315932818885,0.02090500132310135,1.0,3.0,8.0,0.8756820201158136,76.6251,29.3749,0.6306,0.0235,0.0146,17624,117.2,0.27861457804790707,1.1440211222779852,0.27861457804790707,1.1440211222779852,0.0,0.0,,,,,,
ReferenceClassPF,load_surge,2,22.2651016,17.4639336,4.801168,10.7469392,6.7169944,1.7150656000000002,1.446961212121212,1.6465866341189672,0.0007249999907799065,0.0,0.0,0.0,0.00929026929503377,0.00198621334268022,0.0031257513825438807,1.0,2.0,4.0,0.8266303328569151,79.4674,26.5326,0.1764,0.0098,0.0035,17118,117.4,0.2526994557715434,1.1790796744720884,0.2526994557715434,1.1790796744720884,0.0,0.0,,,,,,
ReferenceClassPF,edge_fade,2,18.302943199999998,13.436232799999999,4.8667104000000005,8.9938296,4.4424032,1.0682368,0.9891081481481481,1.2117386790123457,0.060474999248981476,0.0006719359080307186,0.036533333333333334,0.036533333333333334,0.039269814302897034,0.0834539873747611,0.0984109283523836,1.0,12.0,25.0,0.8325079665039865,64.3767,41.6233,3.3685,0.1081,0.0848,17267,121.8,0.3887677653516462,1.8620444826045202,0.3887677653516462,1.8620444826045202,0.0,0.0,,,,,,
ReferenceClassPF,bursty_urllc,2,22.2235296,14.291363200000001,7.9321664,8.998347200000001,5.293016000000001,1.5747544,1.211660909090909,1.3392516083052748,0.13497500121593475,0.0004382178885862231,0.014516666666666669,0.014516666666666669,0.0036914489329561337,0.2070822337921689,0.22254335260115607,1.0,42.0,58.0,0.9372824784007279,56.5226,49.4774,5.8718,0.1776,0.1496,28042,129.7,0.4575565544096159,1.6920581959096344,0.4575565544096159,1.6920581959096344,0.0,0.0,,,,,,
ReferenceClassPF,mixed_dynamic,2,20.2829016,13.7424208,6.540480800000001,9.0633688,4.679052,1.1590312,1.073177037037037,1.2492616161616161,0.17114999890327454,0.0,0.0,0.0,0.07980604544790727,0.25736119506087557,0.2685167822988937,1.0,73.0,105.0,0.8876751490980072,52.6054,53.3946,8.1027,0.2422,0.2072,23162,129.3,0.49057146989811606,2.0619745840286203,0.49057146989811606,2.0619745840286203,0.0,0.0,,,,,,
ReferenceClassPF,hotspot_unseen,2,19.788892800000003,13.826544000000002,5.9623488,8.6195488,5.2069952,1.1581728,1.0723822222222221,1.2872312312008978,0.13809999823570251,0.0,0.0,0.0,0.10029686194895858,0.18436158410110462,0.2394513389941215,1.0,42.0,74.0,0.8748142311878085,60.5565,45.4435,6.3128,0.1861,0.1634,20731,127.4,0.41897274040752047,1.7421192644860815,0.41897274040752047,1.7421192644860815,0.0,0.0,,,,,,
ReferenceClassPF,tight_sla,2,19.8329072,14.921150400000002,4.9117568,9.003128,5.9180224,1.726812,1.2131118181818183,1.4242848956228957,0.003000000026077032,3.676112464745529e-05,0.0012333333333333332,0.0012333333333333332,0.0,0.01004938555185483,0.01327931577762773,1.0,2.0,5.0,0.8721715653644174,78.0396,27.9604,0.2805,0.0123,0.006,17414,117.2,0.2658660319124156,1.1372588083775703,0.2658660319124156,1.1372588083775703,0.0,0.0,,,,,,
ReferenceClassPF,nominal_hetero,3,19.8131104,14.9041984,4.908912,8.999144000000001,5.9050544,1.7066264,1.2119454545454547,1.421887088103255,0.00019999999494757503,0.0,0.0,0.0,0.0,0.0008022462896109105,0.0017271157167530224,1.0,2.0,4.0,0.8726165460137133,78.7194,27.2806,0.1063,0.0074,0.0019,17451,117.0,0.25983985620622896,1.128535163843787,0.25983985620622896,1.128535163843787,0.0,0.0,,,,,,
ReferenceClassPF,load_surge,3,22.667004,17.8555512,4.8114528,10.744095999999999,7.111455199999999,2.1432583999999997,1.4463760606060605,1.707824534792368,0.0006000000284984708,0.0,0.0,0.0,0.0,0.001924310455420141,0.002987303958177745,1.0,2.0,3.0,0.8356284354468327,81.4489,24.5511,0.0939,0.0047,0.002,17149,117.1,0.23405330907968783,1.0644889407876015,0.23405330907968783,1.0644889407876015,0.0,0.0,,,,,,
ReferenceClassPF,edge_fade,3,18.0681728,13.121908,4.9462648,8.7760032,4.3459048,1.1139312000000001,1.016724,1.1847220656565656,0.09780000150203705,0.0,0.0,0.0,0.041544801117548734,0.14319195152623757,0.16311674305742788,1.0,15.0,35.0,0.8402199658610069,57.8565,48.1435,5.7855,0.183,0.1472,17494,127.2,0.4453913350722654,1.9146305549244986,0.4453913350722654,1.9146305549244986,0.0,0.0,,,,,,
ReferenceClassPF,bursty_urllc,3,22.028508799999997,13.9498624,8.0786464,8.853400800000001,5.0964616,1.4014856,1.2133906060606061,1.2982706689113355,0.1724500060081482,0.0,0.0,0.0,0.022559615872126355,0.28921482829838624,0.2949971247843588,2.0,25.0,53.0,0.934498881783252,51.6379,54.3621,8.5565,0.2578,0.216,28567,131.3,0.49872185845442063,1.7692444721292995,0.49872185845442063,1.7692444721292995,0.0,0.0,,,,,,
ReferenceClassPF,mixed_dynamic,3,21.461047999999998,14.950379200000002,6.5106687999999995,9.841286400000001,5.1090928,1.3498584,1.249868888888889,1.363632654882155,0.10904999822378159,0.0,0.0,0.0,0.042169971219523074,0.16655856790764043,0.17779003493289208,1.0,34.0,51.0,0.8781946237718488,59.1675,46.8325,5.5425,0.1701,0.1408,23127,129.9,0.43363888639304493,1.7622418291210187,0.43363888639304493,1.7622418291210187,0.0,0.0,,,,,,
ReferenceClassPF,hotspot_unseen,3,19.8048256,13.763705599999998,6.041119999999999,8.4657552,5.2979503999999995,1.5927856,1.0497337037037036,1.301800820426487,0.19134999811649323,0.00038258664426393807,0.018483333333333334,0.018483333333333334,0.09448324933231346,0.260117803534106,0.33280360217189775,1.0,103.0,132.0,0.892048479468613,54.3622,51.6378,8.5967,0.2484,0.2253,21052,129.7,0.4731015365634208,1.8388211532779755,0.4731015365634208,1.8388211532779755,0.0,0.0,,,,,,
ReferenceClassPF,tight_sla,3,19.912344,14.982103999999998,4.9302399999999995,8.996232,5.9858720000000005,1.7884920000000002,1.212090303030303,1.4341651863075198,0.007424999959766865,0.0,0.0,0.0,0.0,0.024019579941943196,0.029957522915269395,1.0,3.0,6.0,0.8751284680463799,77.0089,28.9911,0.6964,0.0249,0.0158,17569,120.0,0.27481691588752993,1.1273498695239192,0.27481691588752993,1.1273498695239192,0.0,0.0,,,,,,
ReferenceClassPF,nominal_hetero,4,19.909102400000002,14.925588799999998,4.9835136,8.9979424,5.9276464,1.730272,1.211540606060606,1.4253723911335578,0.0006249999860301614,0.0,0.0,0.0,0.0,0.0013610071452875127,0.002129925452609159,1.0,2.0,3.0,0.8754927354496275,80.1739,25.8261,0.0811,0.0046,0.0016,17634,118.3,0.24613123348062976,1.1454426086632645,0.24613123348062976,1.1454426086632645,0.0,0.0,,,,,,
ReferenceClassPF,load_surge,4,22.677224,17.738112800000003,4.939111199999999,10.7379136,7.000199199999999,1.9859711999999998,1.4470760606060604,1.6894167817059484,4.999999873689376e-05,0.0,0.0,0.0,0.0,0.00034317089910775565,0.000559753708368318,1.0,2.0,3.0,0.8380517773888181,82.2808,23.7192,0.0456,0.0038,0.0007,17484,118.0,0.2263333271032513,1.1101930361720214,0.2263333271032513,1.1101930361720214,0.0,0.0,,,,,,
ReferenceClassPF,edge_fade,4,18.268568799999997,13.337627999999999,4.9309408,9.0020016,4.335626400000001,1.0556024000000002,0.9774096296296297,1.1984444006734007,0.09542500227689743,0.0007951520965434611,0.03816666666666666,0.03816666666666666,0.04377465354248636,0.13798228065161475,0.14676616915422885,1.0,18.0,54.0,0.832259527604825,57.6196,48.3804,5.7551,0.1829,0.1464,17495,128.1,0.44761484374337607,1.9619012307339097,0.44761484374337607,1.9619012307339097,0.0,0.0,,,,,,
ReferenceClassPF,bursty_urllc,4,22.5971432,14.689357600000001,7.9077855999999995,9.0023544,5.6870032,1.5832312,1.2118484848484847,1.389967204264871,0.04677499830722809,0.0,0.0,0.0,0.003512988765476386,0.08190285857035795,0.09164882226980728,1.0,10.0,24.0,0.9430545476652009,63.4515,42.5485,2.5828,0.0841,0.0628,28021,129.6,0.3982481277200951,1.3539361640214935,0.3982481277200951,1.3539361640214935,0.0,0.0,,,,,,
ReferenceClassPF,mixed_dynamic,4,22.1688912,15.801076799999999,6.3678144,10.297584,5.5034928,1.3827752,1.2803474074074073,1.4424907031425365,0.10502500087022781,0.0,0.0,0.0,0.03498536117324013,0.15339246119733924,0.16114285714285714,1.0,31.0,48.0,0.8645368856945831,59.179,46.821,4.9133,0.153,0.1238,22550,129.0,0.43436746000659476,1.707913760658526,0.43436746000659476,1.707913760658526,0.0,0.0,,,,,,
ReferenceClassPF,hotspot_unseen,4,20.074236,14.12278,5.951456,8.5510248,5.5717552,1.6353928,1.0871477777777778,1.3399047890011222,0.17135000228881836,0.0001574843336129561,0.017566666666666664,0.017566666666666664,0.0931001060389998,0.23720218160941536,0.2895010395010395,1.0,41.0,60.0,0.8897495441058749,55.4761,50.5239,8.0463,0.2375,0.2084,20902,130.7,0.46371912968622325,1.7474104714609537,0.46371912968622325,1.7474104714609537,0.0,0.0,,,,,,
ReferenceClassPF,tight_sla,4,19.8563672,14.928725599999998,4.9276416,9.007416,5.921309599999999,1.7264456,1.2135857575757574,1.4250035089786754,0.007375000044703484,0.0,0.0,0.0,0.0,0.0271277816012847,0.033258314578644664,1.0,3.0,7.0,0.8726299219977893,73.2851,32.7149,0.7819,0.0338,0.0168,17436,120.9,0.3095587703986789,1.1672099638063136,0.3095587703986789,1.1672099638063136,0.0,0.0,,,,,,
DemandAwareClassPF,nominal_hetero,0,19.739850399999998,14.78738,4.952470399999999,8.9917248,5.7956552,1.6037624000000001,1.2120990909090907,1.4047876941638606,0.0038499999791383743,1.61079933604924e-05,0.0011166666666666666,0.0011166666666666666,0.0,0.008654557877355805,0.010800332317917475,1.0,3.0,6.0,0.871784501443159,78.7544,27.2456,0.3812,0.0152,0.0088,17563,98.2,0.30071033965512206,1.05924734424753,,,,,,,,,,
DemandAwareClassPF,load_surge,0,22.886261599999997,17.8635224,5.0227392,10.743883199999999,7.1196392,2.1477823999999996,1.446850606060606,1.7099219713804714,0.00937500037252903,0.0,0.0,0.0,0.0,0.013424703701623322,0.018943436499466382,1.0,3.0,8.0,0.8438214992251212,77.1383,28.8617,0.5666,0.0213,0.0138,17803,98.0,0.3137193351732456,1.053732777566683,,,,,,,,,,
DemandAwareClassPF,edge_fade,0,16.549862400000002,11.658051200000001,4.8918112,7.8108192,3.847232,0.9808584,0.9082022222222221,1.0509632098765431,0.2478249967098236,0.005795404314994812,0.11661666666666667,0.11661666666666667,0.09850893910718907,0.2954269526507487,0.3124151045911437,2.0,37.0,54.0,0.8574115219360856,48.1861,57.8139,11.8328,0.3525,0.3078,17297,105.6,0.547551290792144,2.129133751838697,,,,,,,,,,
DemandAwareClassPF,bursty_urllc,0,22.521722399999998,14.547748,7.9739743999999995,8.9945904,5.5531576000000005,1.5033952,1.2115060606060606,1.3695883496071832,0.1177000030875206,0.00010256095265503973,0.0034166666666666664,0.0034166666666666664,0.0011176214469086454,0.18641071870470535,0.1910093007233896,2.0,30.0,57.0,0.9412483550871144,57.4009,48.5991,5.7527,0.1796,0.1441,28287,104.2,0.47262465150965327,1.4329443361398857,,,,,,,,,,
DemandAwareClassPF,mixed_dynamic,0,20.7274352,14.292132800000001,6.435302399999999,9.5768792,4.7152536000000005,1.1451992,1.0603696296296294,1.2904783439955108,0.14749999344348907,0.0003071976243518293,0.010550000000000002,0.010550000000000002,0.06989185554496435,0.23511917778263722,0.24256126021003502,2.0,39.0,68.0,0.872933663616662,52.991,53.009,7.4353,0.2351,0.1862,22865,104.9,0.5103917301286257,1.6140382767953214,,,,,,,,,,
DemandAwareClassPF,hotspot_unseen,0,20.242831199999998,14.3618168,5.881014400000001,8.7271552,5.634661599999999,1.618748,1.1843677777777777,1.3622606907968573,0.1361750066280365,0.0,0.0,0.0,0.07942810455321345,0.17622432090351475,0.21170985876868229,2.0,64.0,81.0,0.8912163432442572,63.2363,42.7637,6.0409,0.1743,0.1591,20542,103.1,0.4233982208305957,1.4759880672998429,,,,,,,,,,
DemandAwareClassPF,tight_sla,0,19.5860512,14.775848000000002,4.8102032,8.9999448,5.7759032,1.5752912000000001,1.211972121212121,1.4019714214365881,0.0027749999426305294,0.0,0.0,0.0,0.0,0.011768838924995608,0.016591251885369532,1.0,3.0,5.0,0.8650167097161859,79.27,26.73,0.3572,0.0131,0.0079,17079,97.0,0.2980031079140212,1.0478529536483483,,,,,,,,,,
DemandAwareClassPF,nominal_hetero,1,19.6326952,14.7052808,4.9274144,8.997527999999999,5.7077528,1.5700176000000001,1.212212727272727,1.393726312570146,0.0043750000186264515,0.00020910645253024995,0.00305,0.00305,0.0,0.01055348437051907,0.013781697905181918,1.0,4.0,7.0,0.8692054689654524,75.3784,30.6216,0.6215,0.0265,0.0129,17435,98.15,0.32951151929285044,1.1033141622896236,,,,,,,,,,
DemandAwareClassPF,load_surge,1,22.2510512,17.363556799999998,4.8874944,10.7456624,6.6178944,1.7790592,1.4472581818181818,1.633727147586981,0.0037499999161809683,0.0,0.0,0.0,0.005220915463529603,0.00899135446685879,0.012628067667381462,1.0,3.0,6.0,0.829628974608326,74.3221,31.6779,0.397,0.0181,0.0082,17350,132.0,0.33861184152706614,1.0629247504957586,,,,,,,,,,
DemandAwareClassPF,edge_fade,1,17.830351999999998,12.8718344,4.9585176,8.745963999999999,4.1258704,0.9173224,0.8493725925925926,1.1510290190796857,0.08429999649524689,0.005713332444429398,0.07468333333333334,0.07468333333333334,0.048458920414705724,0.11916980271410652,0.13405797101449277,2.0,13.0,22.0,0.8343734116595815,60.3662,45.6338,5.1714,0.1671,0.1307,17538,159.2,0.4522080282844274,1.640878681165247,,,,,,,,,,
DemandAwareClassPF,bursty_urllc,1,22.900016,14.912579199999998,7.9874368,9.0019368,5.9106424,1.7307168000000002,1.2124075757575756,1.423625207070707,0.0364999994635582,0.0,0.0,0.0,0.0,0.07570944515036002,0.08509626812455431,2.0,8.0,26.0,0.9499670865313788,63.7377,42.2623,2.3106,0.0809,0.0543,28332,160.4,0.42140156903887244,1.1679349313936274,,,,,,,,,,
DemandAwareClassPF,mixed_dynamic,1,20.8416408,14.37654,6.4651008,9.6067904,4.769749599999999,1.1038888,1.0221192592592592,1.297037519079686,0.14399999380111694,0.0,0.0,0.0,0.06652719444954328,0.20901317511560946,0.21852731591448932,2.0,62.0,76.0,0.8715918353666502,58.1522,47.8478,6.4206,0.1915,0.1667,22922,162.9,0.46660442943677954,1.7304912481286745,,,,,,,,,,
DemandAwareClassPF,hotspot_unseen,1,20.457292,14.3219472,6.1353447999999995,8.559305599999998,5.7626416,1.6898648,1.0921244444444442,1.3678917951739618,0.09775000065565109,0.0,0.0,0.0,0.0836869731493805,0.14113564964598865,0.17628984765074895,2.0,31.0,73.0,0.8972700695264627,59.9747,46.0253,5.1606,0.1595,0.1292,21327,107.0,0.4515691285873539,1.3657395809972361,,,,,,,,,,
DemandAwareClassPF,tight_sla,1,20.0328344,14.979308000000001,5.053526400000001,8.9977528,5.9815552,1.7918736,1.2114351515151516,1.4338411980920316,0.00419999985024333,1.0231176020170096e-05,0.0003,0.0003,0.0,0.01608758797899676,0.020258236865538737,1.0,3.0,5.0,0.8792427062514703,77.7062,28.2938,0.4895,0.0201,0.0099,17902,99.1,0.3105802035969039,1.0477819414205711,,,,,,,,,,
DemandAwareClassPF,nominal_hetero,2,19.914912,14.914454399999999,5.0004576,8.999212,5.9152424,1.7413224,1.2113133333333332,1.424502598765432,0.007724999915808439,0.0,0.0,0.0,0.0,0.016852019972764413,0.020640381053188675,1.0,3.0,8.0,0.8756772161043542,76.7573,29.2427,0.6445,0.0257,0.0149,17624,99.1,0.31794141576979634,1.063216896631802,,,,,,,,,,
DemandAwareClassPF,load_surge,2,22.265356,17.464188,4.801168,10.7469392,6.7172488,1.7149472,1.446961212121212,1.646620140291807,0.000750000006519258,0.0,0.0,0.0,0.009292488771212026,0.0023951396191143827,0.0036066362106275548,1.0,3.0,5.0,0.8266304005550995,79.608,26.392,0.1936,0.0109,0.0036,17118,98.0,0.29463130073670024,1.0808444042150915,,,,,,,,,,
DemandAwareClassPF,edge_fade,2,18.2976168,13.4309504,4.8666664,8.9938296,4.4371208,1.0621871999999999,0.9835066666666665,1.2107426172839506,0.060724999755620956,0.0009169188560917974,0.04271666666666667,0.04271666666666667,0.039904098850912596,0.08369533738777875,0.0984109283523836,2.0,12.0,25.360000000000582,0.8320221010468657,64.4631,41.5369,3.4058,0.1116,0.0854,17265,101.2,0.41959642629470156,1.5322316907886186,,,,,,,,,,
DemandAwareClassPF,bursty_urllc,2,22.2319376,14.2997712,7.9321664,8.998347200000001,5.301424,1.577656,1.211660909090909,1.3404207934904602,0.13557499647140503,0.000499113230034709,0.015433333333333334,0.015433333333333334,0.0033148587605431466,0.20818771842236644,0.22288337300238015,2.0,42.0,58.0,0.9374738840475071,56.7466,49.2534,5.9193,0.181,0.1503,28042,104.4,0.4773006080029845,1.5312157467658285,,,,,,,,,,
DemandAwareClassPF,mixed_dynamic,2,20.376874400000002,13.836371999999999,6.5405024,9.1425864,4.6937856,1.1551824,1.0696133333333333,1.2563433361391694,0.172325000166893,0.0,0.0,0.0,0.07702045824689412,0.2606424315689491,0.272642040127508,2.0,73.0,104.0,0.8853578816758918,52.7574,53.2426,8.234,0.2469,0.2108,23162,105.2,0.5101371871658091,1.7696314695557507,,,,,,,,,,
DemandAwareClassPF,hotspot_unseen,2,19.7897592,13.827410400000002,5.9623488,8.619151200000001,5.208259199999999,1.1556511999999999,1.0700474074074071,1.2873371941638607,0.1392499953508377,0.0,0.0,0.0,0.10038483853091017,0.1859534031161063,0.24167210973220118,2.0,42.0,75.0,0.8747684117582919,60.6945,45.3055,6.3707,0.1904,0.1646,20731,103.2,0.44558785404802786,1.5679046973963073,,,,,,,,,,
DemandAwareClassPF,tight_sla,2,19.832268799999998,14.920759199999999,4.9115096000000005,9.0030872,5.917672,1.7265888,1.2131118181818183,1.4242313771043775,0.003074999898672104,4.3558437027968466e-05,0.0012499999999999998,0.0012499999999999998,0.0,0.010624856420859178,0.01350438892640108,1.0,3.0,5.0,0.872158020494696,78.1875,27.8125,0.3016,0.0136,0.0064,17412,98.35,0.3074241243822314,1.062974919672359,,,,,,,,,,
DemandAwareClassPF,nominal_hetero,3,19.812151999999998,14.90324,4.908912,8.999144000000001,5.904096,1.7056343999999999,1.2119454545454547,1.4217386683501683,0.00019999999494757503,0.0,0.0,0.0,0.0,0.0008595495960116899,0.0017271157167530224,1.0,3.0,4.0,0.8725951818613322,78.8396,27.1604,0.1244,0.0095,0.0022,17451,98.3,0.3008125620962797,1.0551608319807204,,,,,,,,,,
